Vehicle,Date/Time,Location,Latitude,Longitude,Speed (mph),Bearing (°),Odometer (mi),Total Fuel (gal),Total Engine Hours,Type
005,4/22/2024  5:16 PM,"700 South, Salt Lake City, UT 84122",40.754917,-112.0071521,8.9,107.11,80267.55,236.21,6848.76,Breadcrumb
005,4/22/2024  5:16 PM,"700 South, Salt Lake City, UT 84122",40.7548568,-112.0067165,11.5,95.77,80267.57,236.21,6848.76,Breadcrumb
005,4/22/2024  5:16 PM,"700 South, Salt Lake City, UT 84122",40.7548093,-112.0045188,15.5,91.04,80267.66,236.22,6848.77,Breadcrumb
005,4/22/2024  5:16 PM,"700 South, Salt Lake City, UT 84122",40.754809,-112.0041165,24.5,90.05,80267.67,236.22,6848.77,Breadcrumb
005,4/22/2024  5:16 PM,"700 South, Salt Lake City, UT 84122",40.754805,-112.0035792,30.7,90.76,80267.73,236.23,6848.77,Breadcrumb
005,4/22/2024  5:16 PM,"4542 700 South, Salt Lake City, UT 84104",40.7547766,-112.0024823,32.9,91.17,80267.79,236.24,6848.77,Breadcrumb
005,4/22/2024  5:17 PM,"4605 700 South, Salt Lake City, UT 84104",40.7547564,-112.0010713,38.5,90.33,80267.82,236.24,6848.78,Breadcrumb
005,4/22/2024  5:17 PM,"4771 700 South, Salt Lake City, UT 84104",40.7547188,-111.9973478,38.5,90.17,80268.01,236.25,6848.78,Breadcrumb
005,4/22/2024  5:17 PM,"700 South, Salt Lake City, UT 84122",40.7547219,-111.9956796,35.3,90.17,80267.99,236.25,6848.78,Breadcrumb
005,4/22/2024  5:17 PM,"700 South, Salt Lake City, UT 84122",40.7546932,-111.9907233,29.2,89.52,80268.37,236.27,6848.79,Breadcrumb
005,4/22/2024  5:18 PM,"3838 700 South, Salt Lake City, UT 84104",40.7546691,-111.9859301,27.7,89.77,80268.64,236.27,6848.8,Breadcrumb
005,4/22/2024  5:18 PM,"3914 700 South, Salt Lake City, UT 84104",40.7547469,-111.9845736,29.4,79.27,80268.69,236.28,6848.8,Breadcrumb
005,4/22/2024  5:18 PM,"3953 700 South, Salt Lake City, UT 84104",40.754911,-111.9838723,31.0,68.11,80268.73,236.28,6848.8,Breadcrumb
005,4/22/2024  5:18 PM,"3806 Iron Rose Pl, Salt Lake City, UT 84104",40.755243,-111.9830408,31.0,57.43,80268.77,236.28,6848.8,Breadcrumb
005,4/22/2024  5:18 PM,"3799 700 South, Salt Lake City, UT 84104",40.7556858,-111.9822987,31.0,45.78,80268.78,236.28,6848.81,Breadcrumb
005,4/22/2024  5:19 PM,"4400 500 South, Salt Lake City, UT 84104",40.7581114,-111.9790859,38.5,58.32,80269.05,236.3,6848.81,Breadcrumb
005,4/22/2024  5:19 PM,"4123 500 South, Salt Lake City, UT 84104",40.7582747,-111.9786356,38.5,70.88,80269.08,236.3,6848.81,Breadcrumb
005,4/22/2024  5:19 PM,"4215 500 South, Salt Lake City, UT 84104",40.7583931,-111.9779989,39.1,83.58,80269.12,236.3,6848.81,Breadcrumb
005,4/22/2024  5:19 PM,"3510 500 South, Salt Lake City, UT 84104",40.7584159,-111.9744894,35.8,87.34,80269.21,236.31,6848.82,Breadcrumb
005,4/22/2024  5:19 PM,"3516 500 South, Salt Lake City, UT 84104",40.7584324,-111.9741492,32.9,86.73,80269.33,236.31,6848.82,Breadcrumb
005,4/22/2024  5:19 PM,"3520 500 South, Salt Lake City, UT 84104",40.758447,-111.9738788,26.4,76.62,80269.35,236.31,6848.82,Breadcrumb
005,4/22/2024  5:19 PM,"3522 500 South, Salt Lake City, UT 84104",40.7584838,-111.9737897,18.3,49.62,80269.36,236.31,6848.82,Breadcrumb
005,4/22/2024  5:19 PM,"3522 500 South, Salt Lake City, UT 84104",40.7585167,-111.973759,11.6,31.11,80269.4,236.31,6848.82,Breadcrumb
005,4/22/2024  5:19 PM,"3522 500 South, Salt Lake City, UT 84104",40.7585556,-111.9737464,5.4,11.91,80269.4,236.31,6848.82,Breadcrumb
005,4/22/2024  5:19 PM,"3522 500 South, Salt Lake City, UT 84104",40.7586046,-111.9737488,5.1,350.04,80269.4,236.31,6848.82,Breadcrumb
005,4/22/2024  5:20 PM,"3522 500 South, Salt Lake City, UT 84104",40.7586325,-111.9737601,0.6,339.77,80269.42,236.32,6848.83,Breadcrumb
005,4/22/2024  5:20 PM,"3522 500 South, Salt Lake City, UT 84104",40.7586325,-111.9737601,0,339.77,80269.42,236.32,6848.83,Vehicle stopped
005,4/22/2024  5:20 PM,"3522 500 South, Salt Lake City, UT 84104",40.7586325,-111.9737601,0,339.77,80269.42,236.32,6848.83,Engine stop
005,4/22/2024  5:21 PM,"3522 500 South, Salt Lake City, UT 84104",40.7586325,-111.9737601,0,339.77,80269.42,236.32,6848.83,Engine start
005,4/22/2024  5:22 PM,"3522 500 South, Salt Lake City, UT 84104",40.7586325,-111.9737601,0.0,339.77,80269.45,236.33,6848.85,Breadcrumb
005,4/22/2024  5:23 PM,"3522 500 South, Salt Lake City, UT 84104",40.7586325,-111.9737601,0,339.77,80269.45,236.34,6848.86,Engine stop
005,4/22/2024  5:43 PM,"3522 500 South, Salt Lake City, UT 84104",40.7586325,-111.9737601,0,339.77,80269.45,236.34,6848.86,Engine start
005,4/22/2024  5:44 PM,"3522 500 South, Salt Lake City, UT 84104",40.7586325,-111.9737601,0,339.77,80269.45,236.35,6848.88,Engine stop
005,4/22/2024  6:06 PM,"3522 500 South, Salt Lake City, UT 84104",40.7586325,-111.9737601,0,339.77,80269.45,236.35,6848.88,Engine start
005,4/22/2024  6:06 PM,"3522 500 South, Salt Lake City, UT 84104",40.7586325,-111.9737601,0,339.77,80269.45,236.35,6848.88,Engine stop
005,4/22/2024  6:24 PM,"3522 500 South, Salt Lake City, UT 84104",40.7586325,-111.9737601,0,339.77,80269.45,236.35,6848.88,Engine start
005,4/22/2024  6:24 PM,"3522 500 South, Salt Lake City, UT 84104",40.7586325,-111.9737601,5.7,339.77,80269.51,236.36,6848.89,Vehicle moving
005,4/22/2024  6:24 PM,"3522 500 South, Salt Lake City, UT 84104",40.7586325,-111.9737601,5.7,339.77,80269.52,236.36,6848.89,Breadcrumb
005,4/22/2024  6:24 PM,"3518 500 South, Salt Lake City, UT 84104",40.7584746,-111.9740687,6.6,281.71,80269.52,236.36,6848.89,Breadcrumb
005,4/22/2024  6:24 PM,"3514 500 South, Salt Lake City, UT 84104",40.758485,-111.9742379,12.8,274.4,80269.53,236.36,6848.89,Breadcrumb
005,4/22/2024  6:24 PM,"3508 500 South, Salt Lake City, UT 84104",40.7584764,-111.9746644,15.3,271.94,80269.54,236.37,6848.89,Breadcrumb
005,4/22/2024  6:24 PM,"3500 500 South, Salt Lake City, UT 84104",40.7584849,-111.9752323,23.2,270.11,80269.56,236.37,6848.9,Breadcrumb
005,4/22/2024  6:24 PM,"4566 500 South, Salt Lake City, UT 84104",40.7584773,-111.9760122,28.8,269.08,80269.6,236.38,6848.9,Breadcrumb
005,4/22/2024  6:25 PM,"4438 500 South, Salt Lake City, UT 84104",40.7583997,-111.9784335,32.7,253.61,80269.68,236.39,6848.9,Breadcrumb
005,4/22/2024  6:25 PM,"4408 500 South, Salt Lake City, UT 84104",40.758243,-111.9789629,32.9,242.76,80269.71,236.39,6848.9,Breadcrumb
005,4/22/2024  6:25 PM,"4382 500 South, Salt Lake City, UT 84104",40.7580058,-111.9794388,34.1,230.78,80269.74,236.4,6848.9,Breadcrumb
005,4/22/2024  6:25 PM,"3970 700 South, Salt Lake City, UT 84104",40.7551415,-111.9834293,31.0,242.49,80270.06,236.41,6848.91,Breadcrumb
005,4/22/2024  6:25 PM,"3934 700 South, Salt Lake City, UT 84104",40.7548899,-111.9842375,29.9,252.71,80270.02,236.41,6848.91,Breadcrumb
005,4/22/2024  6:25 PM,"3880 700 South, Salt Lake City, UT 84104",40.7547494,-111.9851695,32.1,263.55,80270.14,236.42,6848.91,Breadcrumb
005,4/22/2024  6:26 PM,"4084 700 South, Salt Lake City, UT 84104",40.7547498,-111.9899719,27.9,270.57,80270.39,236.43,6848.92,Breadcrumb
005,4/22/2024  6:26 PM,"4198 700 South, Salt Lake City, UT 84104",40.7547681,-111.994912,28.6,271.36,80270.61,236.45,6848.93,Breadcrumb
005,4/22/2024  6:27 PM,"4728 700 South, Salt Lake City, UT 84104",40.7547859,-111.9982704,34.6,271.36,80270.83,236.46,6848.94,Breadcrumb
005,4/22/2024  6:27 PM,"700 South, Salt Lake City, UT 84122",40.7548154,-112.0026335,33.6,269.96,80271.01,236.48,6848.94,Breadcrumb
005,4/22/2024  6:27 PM,"700 South, Salt Lake City, UT 84122",40.7548188,-112.0030956,30.2,270.71,80271.04,236.48,6848.94,Breadcrumb
005,4/22/2024  6:27 PM,"700 South, Salt Lake City, UT 84122",40.7548114,-112.0038285,24.8,267.9,80271.01,236.48,6848.95,Breadcrumb
005,4/22/2024  6:27 PM,"700 South, Salt Lake City, UT 84122",40.7548215,-112.0043686,17.7,270.76,80271.13,236.48,6848.95,Breadcrumb
005,4/22/2024  6:28 PM,"700 South, Salt Lake City, UT 84122",40.7548645,-112.0066934,14.8,275.97,80271.26,236.49,6848.96,Breadcrumb
005,4/22/2024  6:28 PM,"700 South, Salt Lake City, UT 84122",40.7549236,-112.007249,14.8,286.86,80271.27,236.5,6848.96,Breadcrumb
005,4/22/2024  6:28 PM,"700 South, Salt Lake City, UT 84122",40.7549886,-112.0075899,11.4,283.25,80271.33,236.5,6848.96,Breadcrumb
005,4/22/2024  6:28 PM,"700 South, Salt Lake City, UT 84122",40.755005,-112.0078745,11.4,268.27,80271.33,236.5,6848.96,Breadcrumb
005,4/22/2024  6:29 PM,"5198 700 South, Salt Lake City, UT 84104",40.7548461,-112.0100966,16.3,270.36,80271.47,236.52,6848.97,Breadcrumb
005,4/22/2024  6:29 PM,"5178 700 South, Salt Lake City, UT 84104",40.7548711,-112.0111841,19.8,270.92,80271.49,236.53,6848.97,Breadcrumb
005,4/22/2024  6:29 PM,"5164 700 South, Salt Lake City, UT 84104",40.7548746,-112.011498,25.9,270.0,80271.5,236.53,6848.97,Breadcrumb
005,4/22/2024  6:29 PM,"5144 700 South, Salt Lake City, UT 84104",40.7548725,-112.0119474,30.2,270.4,80271.52,236.53,6848.97,Breadcrumb
005,4/22/2024  6:29 PM,"5126 700 South, Salt Lake City, UT 84104",40.7548759,-112.0123452,35.7,270.64,80271.52,236.54,6848.97,Breadcrumb
005,4/22/2024  6:29 PM,"5108 700 South, Salt Lake City, UT 84104",40.7548773,-112.0127424,35.9,270.99,80271.54,236.54,6848.97,Breadcrumb
005,4/22/2024  6:29 PM,"5104 700 South, Salt Lake City, UT 84104",40.7548906,-112.0128507,20.3,286.54,80271.57,236.54,6848.97,Breadcrumb
005,4/22/2024  6:29 PM,"5100 700 South, Salt Lake City, UT 84104",40.7549492,-112.0129461,12.1,330.76,80271.57,236.54,6848.97,Breadcrumb
005,4/22/2024  6:29 PM,"5100 700 South, Salt Lake City, UT 84104",40.7551498,-112.0129207,6.9,40.57,80271.63,236.54,6848.98,Breadcrumb
005,4/22/2024  6:29 PM,"5104 700 South, Salt Lake City, UT 84104",40.7551838,-112.0128642,8.7,61.5,80271.64,236.54,6848.98,Breadcrumb
005,4/22/2024  6:29 PM,"5110 700 South, Salt Lake City, UT 84104",40.7552023,-112.0127359,10.6,92.65,80271.64,236.54,6848.98,Breadcrumb
005,4/22/2024  6:29 PM,"5118 700 South, Salt Lake City, UT 84104",40.7551784,-112.0125399,10.6,104.53,80271.65,236.55,6848.98,Breadcrumb
005,4/22/2024  6:29 PM,"5130 700 South, Salt Lake City, UT 84104",40.7551372,-112.0122679,16.4,98.53,80271.65,236.55,6848.98,Breadcrumb
005,4/22/2024  6:29 PM,"5144 700 South, Salt Lake City, UT 84104",40.7551334,-112.0119621,17.1,87.84,80271.67,236.55,6848.98,Breadcrumb
005,4/22/2024  6:29 PM,"5152 700 South, Salt Lake City, UT 84104",40.7551213,-112.0117557,13.1,114.66,80271.68,236.55,6848.98,Breadcrumb
005,4/22/2024  6:29 PM,"5158 700 South, Salt Lake City, UT 84104",40.7550901,-112.0116298,13.1,81.16,80271.69,236.55,6848.98,Breadcrumb
005,4/22/2024  6:30 PM,"5156 700 South, Salt Lake City, UT 84104",40.7551947,-112.0116695,5.6,272.66,80271.7,236.55,6848.98,Breadcrumb
005,4/22/2024  6:30 PM,"5156 700 South, Salt Lake City, UT 84104",40.7551946,-112.0116698,0.6,272.66,80271.7,236.55,6848.98,Breadcrumb
005,4/22/2024  6:30 PM,"5156 700 South, Salt Lake City, UT 84104",40.7551946,-112.0116698,0,272.66,80271.7,236.55,6848.99,Vehicle stopped
005,4/22/2024  6:30 PM,"5156 700 South, Salt Lake City, UT 84104",40.7551946,-112.0116698,0,272.66,80271.7,236.55,6848.99,Engine stop
005,4/22/2024  6:37 PM,"5156 700 South, Salt Lake City, UT 84104",40.7551946,-112.0116698,0,272.66,80271.7,236.55,6848.99,Engine start
005,4/22/2024  6:37 PM,"5156 700 South, Salt Lake City, UT 84104",40.7551946,-112.0116698,5.6,272.66,80271.7,236.56,6848.99,Vehicle moving
005,4/22/2024  6:37 PM,"5156 700 South, Salt Lake City, UT 84104",40.7551946,-112.0116698,5.6,272.66,80271.7,236.56,6848.99,Breadcrumb
005,4/22/2024  6:38 PM,"5124 700 South, Salt Lake City, UT 84104",40.7551932,-112.0123827,11.0,275.46,80271.71,236.56,6848.99,Breadcrumb
005,4/22/2024  6:38 PM,"5114 700 South, Salt Lake City, UT 84104",40.7551837,-112.0126277,13.5,259.65,80271.72,236.56,6848.99,Breadcrumb
005,4/22/2024  6:38 PM,"5106 700 South, Salt Lake City, UT 84104",40.7550866,-112.0128083,10.4,208.13,80271.73,236.56,6849.0,Breadcrumb
005,4/22/2024  6:38 PM,"5106 700 South, Salt Lake City, UT 84104",40.7550479,-112.0128262,3.1,188.05,80271.75,236.56,6849.0,Breadcrumb
005,4/22/2024  6:38 PM,"5106 700 South, Salt Lake City, UT 84104",40.7550479,-112.0128262,0.8,188.05,80271.75,236.56,6849.0,Breadcrumb
005,4/22/2024  6:38 PM,"5106 700 South, Salt Lake City, UT 84104",40.7550479,-112.0128262,0,188.05,80271.75,236.56,6849.0,Vehicle stopped
005,4/22/2024  6:39 PM,"5106 700 South, Salt Lake City, UT 84104",40.7550479,-112.0128262,5.9,188.05,80271.81,236.57,6849.01,Vehicle moving
005,4/22/2024  6:39 PM,"5114 700 South, Salt Lake City, UT 84104",40.7548283,-112.0126296,8.0,90.21,80271.82,236.57,6849.01,Breadcrumb
005,4/22/2024  6:39 PM,"5126 700 South, Salt Lake City, UT 84104",40.7548128,-112.0123784,10.9,93.36,80271.82,236.57,6849.01,Breadcrumb
005,4/22/2024  6:39 PM,"5146 700 South, Salt Lake City, UT 84104",40.7547946,-112.0119015,19.0,89.2,80271.84,236.58,6849.01,Breadcrumb
005,4/22/2024  6:39 PM,"5190 700 South, Salt Lake City, UT 84104",40.7547942,-112.0109186,24.4,89.62,80271.88,236.58,6849.02,Breadcrumb
005,4/22/2024  6:39 PM,"5198 700 South, Salt Lake City, UT 84104",40.7548036,-112.0102625,21.6,87.04,80271.92,236.58,6849.02,Breadcrumb
005,4/22/2024  6:39 PM,"5198 700 South, Salt Lake City, UT 84104",40.7548088,-112.0100738,15.5,88.41,80271.93,236.58,6849.02,Breadcrumb
005,4/22/2024  6:39 PM,"700 South, Salt Lake City, UT 84122",40.7548543,-112.0089093,12.4,83.0,80271.98,236.59,6849.02,Breadcrumb
005,4/22/2024  6:40 PM,"700 South, Salt Lake City, UT 84122",40.7549683,-112.0076692,11.3,95.47,80272.03,236.59,6849.03,Breadcrumb
005,4/22/2024  6:40 PM,"700 South, Salt Lake City, UT 84122",40.7549316,-112.0074007,12.4,105.54,80272.05,236.59,6849.03,Breadcrumb
005,4/22/2024  6:40 PM,"700 South, Salt Lake City, UT 84122",40.7548372,-112.0068499,14.2,95.18,80272.08,236.6,6849.03,Breadcrumb
005,4/22/2024  6:40 PM,"700 South, Salt Lake City, UT 84122",40.7547957,-112.0045744,14.3,91.1,80272.18,236.6,6849.04,Breadcrumb
005,4/22/2024  6:41 PM,"700 South, Salt Lake City, UT 84122",40.7547587,-112.0027588,18.3,92.59,80272.29,236.61,6849.05,Breadcrumb
005,4/22/2024  6:41 PM,"4555 700 South, Salt Lake City, UT 84104",40.7547472,-112.0022385,23.9,91.62,80272.32,236.61,6849.05,Breadcrumb
005,4/22/2024  6:41 PM,"4575 700 South, Salt Lake City, UT 84104",40.7547417,-112.0017554,27.4,90.81,80272.34,236.61,6849.05,Breadcrumb
005,4/22/2024  6:41 PM,"4601 700 South, Salt Lake City, UT 84104",40.7547392,-112.0011701,30.1,89.89,80272.37,236.62,6849.05,Breadcrumb
005,4/22/2024  6:41 PM,"4619 700 South, Salt Lake City, UT 84104",40.7547359,-112.0007649,37.1,90.91,80272.39,236.62,6849.05,Breadcrumb
005,4/22/2024  6:41 PM,"4217 700 South, Salt Lake City, UT 84104",40.7546925,-111.9945128,34.4,90.52,80272.68,236.64,6849.06,Breadcrumb
005,4/22/2024  6:42 PM,"4093 700 South, Salt Lake City, UT 84104",40.7546569,-111.9891089,34.8,90.49,80272.95,236.65,6849.07,Breadcrumb
005,4/22/2024  6:42 PM,"3909 700 South, Salt Lake City, UT 84104",40.754721,-111.9846339,38.2,79.11,80273.14,236.67,6849.07,Breadcrumb
005,4/22/2024  6:42 PM,"3951 700 South, Salt Lake City, UT 84104",40.754884,-111.9839148,38.5,68.8,80273.25,236.67,6849.07,Breadcrumb
005,4/22/2024  6:43 PM,"3701 700 South, Salt Lake City, UT 84104",40.7552661,-111.9829612,38.5,54.99,80273.31,236.67,6849.07,Breadcrumb
005,4/22/2024  6:43 PM,"3799 700 South, Salt Lake City, UT 84104",40.7558062,-111.9821387,39.1,43.44,80273.36,236.68,6849.08,Breadcrumb
005,4/22/2024  6:43 PM,"4382 500 South, Salt Lake City, UT 84104",40.7579643,-111.979389,35.6,53.87,80273.58,236.69,6849.08,Breadcrumb
005,4/22/2024  6:43 PM,"4089 500 South, Salt Lake City, UT 84104",40.7581949,-111.9788555,35.4,66.85,80273.62,236.69,6849.08,Breadcrumb
005,4/22/2024  6:43 PM,"4175 500 South, Salt Lake City, UT 84104",40.7583368,-111.9782741,35.4,78.55,80273.65,236.69,6849.08,Breadcrumb
005,4/22/2024  6:43 PM,"4297 500 South, Salt Lake City, UT 84104",40.7583883,-111.9774504,34.8,89.07,80273.7,236.69,6849.08,Breadcrumb
005,4/22/2024  6:43 PM,"3512 500 South, Salt Lake City, UT 84104",40.7584166,-111.9743515,32.7,86.93,80273.83,236.7,6849.09,Breadcrumb
005,4/22/2024  6:43 PM,"3518 500 South, Salt Lake City, UT 84104",40.7584227,-111.9740502,31.5,89.19,80273.84,236.7,6849.09,Breadcrumb
005,4/22/2024  6:43 PM,"3520 500 South, Salt Lake City, UT 84104",40.758435,-111.9738934,31.5,75.46,80273.85,236.7,6849.09,Breadcrumb
005,4/22/2024  6:43 PM,"3522 500 South, Salt Lake City, UT 84104",40.758475,-111.9738038,31.5,47.41,80273.85,236.7,6849.09,Breadcrumb
005,4/22/2024  6:44 PM,"3522 500 South, Salt Lake City, UT 84104",40.7584872,-111.9737896,9.8,41.48,80273.8,236.7,6849.09,Breadcrumb
005,4/22/2024  6:44 PM,"3522 500 South, Salt Lake City, UT 84104",40.7584966,-111.9737808,5.7,36.57,80273.81,236.7,6849.09,Breadcrumb
005,4/22/2024  6:44 PM,"3522 500 South, Salt Lake City, UT 84104",40.7585406,-111.9737642,4.7,2.62,80273.81,236.7,6849.09,Breadcrumb
005,4/22/2024  6:44 PM,"3522 500 South, Salt Lake City, UT 84104",40.7585832,-111.9737766,1.9,339.24,80273.95,236.7,6849.1,Breadcrumb
005,4/22/2024  6:44 PM,"3522 500 South, Salt Lake City, UT 84104",40.7585832,-111.9737766,0,339.24,80273.96,236.71,6849.1,Vehicle stopped
005,4/22/2024  6:45 PM,"3522 500 South, Salt Lake City, UT 84104",40.7585832,-111.9737766,0,339.24,80273.99,236.71,6849.11,Engine stop
005,4/22/2024  7:15 PM,"3522 500 South, Salt Lake City, UT 84104",40.7585832,-111.9737766,,339.24,80273.99,236.71,6849.11,Breadcrumb
005,4/22/2024  8:51 PM,"3522 500 South, Salt Lake City, UT 84104",40.7585832,-111.9737766,0,339.24,80273.99,236.72,6849.13,Breadcrumb
005,4/22/2024  8:52 PM,"3522 500 South, Salt Lake City, UT 84104",40.7585832,-111.9737766,0,339.24,80273.99,236.73,6849.14,Breadcrumb
005,4/22/2024  8:53 PM,"3522 500 South, Salt Lake City, UT 84104",40.7585832,-111.9737766,0,339.24,80273.99,236.74,6849.16,Breadcrumb
005,4/22/2024  8:54 PM,"3522 500 South, Salt Lake City, UT 84104",40.7585832,-111.9737766,0,339.24,80273.99,236.74,6849.18,Breadcrumb
005,4/22/2024  8:55 PM,"3522 500 South, Salt Lake City, UT 84104",40.7585832,-111.9737766,4.3,339.24,80273.99,236.75,6849.19,Breadcrumb
005,4/22/2024  8:55 PM,"3522 500 South, Salt Lake City, UT 84104",40.7585832,-111.9737766,6.2,339.24,80273.99,236.75,6849.2,Vehicle moving
005,4/22/2024  8:55 PM,"3522 500 South, Salt Lake City, UT 84104",40.7585832,-111.9737766,8.1,339.24,80273.99,236.75,6849.2,Breadcrumb
005,4/22/2024  8:55 PM,"3516 500 South, Salt Lake City, UT 84104",40.7584167,-111.9741871,12.7,277.63,80274.0,236.76,6849.2,Breadcrumb
005,4/22/2024  8:55 PM,"3512 500 South, Salt Lake City, UT 84104",40.7584229,-111.9744235,23.3,274.43,80274.01,236.76,6849.2,Breadcrumb
005,4/22/2024  8:55 PM,"3502 500 South, Salt Lake City, UT 84104",40.758427,-111.9749241,26.3,271.47,80274.02,236.77,6849.2,Breadcrumb
005,4/22/2024  8:55 PM,"4598 500 South, Salt Lake City, UT 84104",40.7584287,-111.9752975,32.1,270.58,80274.04,236.77,6849.2,Breadcrumb
005,4/22/2024  8:55 PM,"4538 500 South, Salt Lake City, UT 84104",40.7584244,-111.9765479,37.6,269.82,80274.1,236.78,6849.2,Breadcrumb
005,4/22/2024  8:56 PM,"4157 500 South, Salt Lake City, UT 84104",40.7583677,-111.9784086,38.5,257.46,80274.2,236.78,6849.2,Breadcrumb
005,4/22/2024  8:56 PM,"4402 500 South, Salt Lake City, UT 84104",40.7581857,-111.9790643,38.5,243.11,80274.22,236.79,6849.21,Breadcrumb
005,4/22/2024  8:56 PM,"4370 500 South, Salt Lake City, UT 84104",40.7578905,-111.97963,38.5,229.21,80274.23,236.79,6849.21,Breadcrumb
005,4/22/2024  8:56 PM,"3806 Iron Rose Pl, Salt Lake City, UT 84104",40.755167,-111.9832852,40.7,240.34,80274.48,236.8,6849.21,Breadcrumb
005,4/22/2024  8:56 PM,"3936 700 South, Salt Lake City, UT 84104",40.7548634,-111.9841921,43.9,252.0,80274.53,236.81,6849.21,Breadcrumb
005,4/22/2024  8:56 PM,"3880 700 South, Salt Lake City, UT 84104",40.7547065,-111.9851663,44.1,264.91,80274.58,236.81,6849.22,Breadcrumb
005,4/22/2024  8:56 PM,"4070 700 South, Salt Lake City, UT 84104",40.7546748,-111.9870716,40.6,269.53,80274.74,236.82,6849.22,Breadcrumb
005,4/22/2024  8:56 PM,"4104 700 South, Salt Lake City, UT 84104",40.7546941,-111.9893352,39.4,269.97,80274.81,236.83,6849.22,Breadcrumb
005,4/22/2024  8:57 PM,"700 South, Salt Lake City, UT 84122",40.754699,-111.9906597,27.2,270.39,80274.89,236.83,6849.22,Breadcrumb
005,4/22/2024  8:57 PM,"4320 700 South, Salt Lake City, UT 84104",40.7547119,-111.9922875,32.2,270.25,80274.95,236.84,6849.23,Breadcrumb
005,4/22/2024  8:57 PM,"700 South, Salt Lake City, UT 84122",40.7547306,-111.9966984,41.4,270.44,80275.23,236.86,6849.23,Breadcrumb
005,4/22/2024  8:58 PM,"4593 700 South, Salt Lake City, UT 84104",40.7547582,-112.0013396,37.8,271.2,80275.41,236.87,6849.24,Breadcrumb
005,4/22/2024  8:58 PM,"4548 700 South, Salt Lake City, UT 84104",40.7547696,-112.0023551,35.1,270.66,80275.53,236.87,6849.24,Breadcrumb
005,4/22/2024  8:58 PM,"700 South, Salt Lake City, UT 84122",40.754771,-112.0026674,28.5,269.95,80275.55,236.87,6849.24,Breadcrumb
005,4/22/2024  8:58 PM,"700 South, Salt Lake City, UT 84122",40.7547796,-112.0048225,24.8,270.01,80275.64,236.87,6849.24,Breadcrumb
005,4/22/2024  8:58 PM,"700 South, Salt Lake City, UT 84122",40.7547773,-112.0052513,19.7,270.5,80275.67,236.87,6849.25,Breadcrumb
005,4/22/2024  8:58 PM,"700 South, Salt Lake City, UT 84122",40.754856,-112.0071622,16.0,281.66,80275.8,236.87,6849.25,Breadcrumb
005,4/22/2024  8:58 PM,"700 South, Salt Lake City, UT 84122",40.7549279,-112.0075005,13.7,296.28,80275.81,236.87,6849.25,Breadcrumb
005,4/22/2024  8:58 PM,"700 South, Salt Lake City, UT 84122",40.7549636,-112.0076671,15.4,280.39,80275.82,236.87,6849.25,Breadcrumb
005,4/22/2024  8:58 PM,"700 South, Salt Lake City, UT 84122",40.7549732,-112.0079516,16.0,266.4,80275.84,236.87,6849.25,Breadcrumb
005,4/22/2024  8:59 PM,"700 South, Salt Lake City, UT 84122",40.7549008,-112.0084764,16.0,258.87,80275.84,236.87,6849.26,Breadcrumb
005,4/22/2024  8:59 PM,"700 South, Salt Lake City, UT 84122",40.7548075,-112.0093308,21.0,269.06,80275.88,236.87,6849.26,Breadcrumb
005,4/22/2024  8:59 PM,"5198 700 South, Salt Lake City, UT 84104",40.7548049,-112.0100195,23.8,269.45,80275.87,236.87,6849.26,Breadcrumb
005,4/22/2024  8:59 PM,"5190 700 South, Salt Lake City, UT 84104",40.7548287,-112.010947,24.2,274.72,80275.95,236.87,6849.26,Breadcrumb
005,4/22/2024  8:59 PM,"5186 700 South, Salt Lake City, UT 84104",40.7548336,-112.011026,19.1,274.62,80275.98,236.87,6849.26,Breadcrumb
005,4/22/2024  8:59 PM,"5180 700 South, Salt Lake City, UT 84104",40.7548448,-112.0111664,10.2,280.03,80275.99,236.87,6849.26,Breadcrumb
005,4/22/2024  8:59 PM,"5178 700 South, Salt Lake City, UT 84104",40.7548532,-112.0112118,5.8,286.19,80276.04,236.87,6849.26,Breadcrumb
005,4/22/2024  8:59 PM,"5178 700 South, Salt Lake City, UT 84104",40.7548544,-112.0112161,0.6,286.74,80276.04,236.87,6849.26,Breadcrumb
005,4/22/2024  8:59 PM,"5178 700 South, Salt Lake City, UT 84104",40.7548544,-112.0112161,0.1,286.74,80276.04,236.87,6849.26,Breadcrumb
005,4/22/2024  8:59 PM,"5178 700 South, Salt Lake City, UT 84104",40.7548544,-112.0112161,0,286.74,80276.04,236.87,6849.26,Vehicle stopped
005,4/22/2024  8:59 PM,"5178 700 South, Salt Lake City, UT 84104",40.7548544,-112.0112161,7.2,286.74,80276.04,236.87,6849.27,Vehicle moving
005,4/22/2024  8:59 PM,"5178 700 South, Salt Lake City, UT 84104",40.7548544,-112.0112161,9.3,286.74,80276.04,236.87,6849.27,Breadcrumb
005,4/22/2024  8:59 PM,"5162 700 South, Salt Lake City, UT 84104",40.7551248,-112.0115618,10.9,256.07,80276.05,236.87,6849.27,Breadcrumb
005,4/22/2024  9:00 PM,"5148 700 South, Salt Lake City, UT 84104",40.7550711,-112.011852,10.9,265.48,80276.07,236.87,6849.27,Breadcrumb
005,4/22/2024  9:00 PM,"5144 700 South, Salt Lake City, UT 84104",40.7550649,-112.0119361,5.8,259.66,80276.07,236.87,6849.27,Breadcrumb
