Vehicle,Date/Time,Location,Latitude,Longitude,Speed (mph),Bearing (°),Odometer (mi),Total Fuel (gal),Total Engine Hours,Type
1640,4/10/2024 12:51 PM,"4789 E 100 North, Rigby, ID 83442",43.6417381,-111.7609189,5.5,31.84,343957.96,137.05,21.46,Breadcrumb
1640,4/10/2024 12:51 PM,"4783 E 100 North, Rigby, ID 83442",43.6417996,-111.7608652,0.1,31.79,343957.96,137.05,21.46,Breadcrumb
1640,4/10/2024 12:51 PM,"4783 E 100 North, Rigby, ID 83442",43.6417996,-111.7608652,0,31.79,343957.96,137.06,21.46,Engine stop
1640,4/10/2024 12:52 PM,"4783 E 100 North, Rigby, ID 83442",43.6417996,-111.7608652,0,31.79,343957.96,137.06,21.46,Engine start
1640,4/10/2024 12:52 PM,"4783 E 100 North, Rigby, ID 83442",43.6417996,-111.7608652,5.7,31.79,343957.97,137.06,21.46,Vehicle moving
1640,4/10/2024 12:52 PM,"4775 E 100 North, Rigby, ID 83442",43.6418865,-111.7607841,5.6,32.58,343957.97,137.06,21.46,Breadcrumb
1640,4/10/2024 12:52 PM,"4749 E 100 North, Rigby, ID 83442",43.6421505,-111.7605469,0,32.16,343957.99,137.07,21.47,Breadcrumb
1640,4/10/2024 12:53 PM,"4749 E 100 North, Rigby, ID 83442",43.6421505,-111.7605469,0,32.16,343957.99,137.07,21.47,Vehicle stopped
1640,4/10/2024 12:54 PM,"4749 E 100 North, Rigby, ID 83442",43.6421505,-111.7605469,0,32.16,343957.99,137.08,21.48,Breadcrumb
1640,4/10/2024 12:55 PM,"4749 E 100 North, Rigby, ID 83442",43.6421505,-111.7605469,0,32.16,343958.01,137.09,21.5,Breadcrumb
1640,4/10/2024 12:56 PM,"4749 E 100 North, Rigby, ID 83442",43.6421505,-111.7605469,0,32.16,343958.01,137.11,21.52,Breadcrumb
1640,4/10/2024 12:57 PM,"4749 E 100 North, Rigby, ID 83442",43.6421505,-111.7605469,0,32.16,343958.01,137.12,21.54,Breadcrumb
1640,4/10/2024 12:58 PM,"4749 E 100 North, Rigby, ID 83442",43.6421505,-111.7605469,0,32.16,343958.01,137.13,21.55,Breadcrumb
1640,4/10/2024 12:59 PM,"4749 E 100 North, Rigby, ID 83442",43.6421505,-111.7605469,0,32.16,343958.01,137.14,21.57,Breadcrumb
1640,4/10/2024  1:00 PM,"4749 E 100 North, Rigby, ID 83442",43.6421505,-111.7605469,0,32.16,343958.01,137.15,21.59,Breadcrumb
1640,4/10/2024  1:01 PM,"4749 E 100 North, Rigby, ID 83442",43.6421505,-111.7605469,0,32.16,343958.01,137.16,21.6,Breadcrumb
1640,4/10/2024  1:02 PM,"4749 E 100 North, Rigby, ID 83442",43.6421505,-111.7605469,0,32.16,343958.01,137.17,21.61,Breadcrumb
1640,4/10/2024  1:03 PM,"4749 E 100 North, Rigby, ID 83442",43.6421505,-111.7605469,0,32.16,343958.01,137.18,21.63,Breadcrumb
1640,4/10/2024  1:04 PM,"4749 E 100 North, Rigby, ID 83442",43.6421505,-111.7605469,0,32.16,343958.01,137.19,21.65,Breadcrumb
1640,4/10/2024  1:05 PM,"4749 E 100 North, Rigby, ID 83442",43.6421505,-111.7605469,0,32.16,343958.01,137.2,21.67,Breadcrumb
1640,4/10/2024  1:06 PM,"4749 E 100 North, Rigby, ID 83442",43.6421505,-111.7605469,0,32.16,343958.01,137.21,21.68,Breadcrumb
1640,4/10/2024  1:07 PM,"4749 E 100 North, Rigby, ID 83442",43.6421505,-111.7605469,0,32.16,343958.01,137.22,21.7,Breadcrumb
1640,4/10/2024  1:08 PM,"4749 E 100 North, Rigby, ID 83442",43.6421505,-111.7605469,0,32.16,343958.01,137.23,21.72,Breadcrumb
1640,4/10/2024  1:09 PM,"4749 E 100 North, Rigby, ID 83442",43.6421505,-111.7605469,0,32.16,343958.01,137.24,21.73,Breadcrumb
1640,4/10/2024  1:10 PM,"4749 E 100 North, Rigby, ID 83442",43.6421505,-111.7605469,0,32.16,343958.01,137.25,21.75,Breadcrumb
1640,4/10/2024  1:11 PM,"4749 E 100 North, Rigby, ID 83442",43.6421505,-111.7605469,0,32.16,343958.01,137.27,21.77,Breadcrumb
1640,4/10/2024  1:12 PM,"4749 E 100 North, Rigby, ID 83442",43.6421505,-111.7605469,0,32.16,343958.01,137.28,21.79,Breadcrumb
1640,4/10/2024  1:13 PM,"4749 E 100 North, Rigby, ID 83442",43.6421505,-111.7605469,0,32.16,343958.01,137.29,21.8,Breadcrumb
1640,4/10/2024  1:14 PM,"4749 E 100 North, Rigby, ID 83442",43.6421505,-111.7605469,0,32.16,343958.01,137.3,21.81,Breadcrumb
1640,4/10/2024  1:15 PM,"4749 E 100 North, Rigby, ID 83442",43.6421505,-111.7605469,0,32.16,343958.01,137.31,21.83,Breadcrumb
1640,4/10/2024  1:16 PM,"4749 E 100 North, Rigby, ID 83442",43.6421505,-111.7605469,0,32.16,343958.01,137.32,21.85,Breadcrumb
1640,4/10/2024  1:17 PM,"4749 E 100 North, Rigby, ID 83442",43.6421505,-111.7605469,0,32.16,343958.01,137.33,21.87,Breadcrumb
1640,4/10/2024  1:18 PM,"4749 E 100 North, Rigby, ID 83442",43.6421505,-111.7605469,0,32.16,343958.01,137.34,21.88,Breadcrumb
1640,4/10/2024  1:19 PM,"4749 E 100 North, Rigby, ID 83442",43.6421505,-111.7605469,0,32.16,343958.01,137.35,21.9,Breadcrumb
1640,4/10/2024  1:20 PM,"4749 E 100 North, Rigby, ID 83442",43.6421505,-111.7605469,0,32.16,343958.01,137.36,21.91,Breadcrumb
1640,4/10/2024  1:21 PM,"4749 E 100 North, Rigby, ID 83442",43.6421505,-111.7605469,0,32.16,343958.01,137.37,21.93,Breadcrumb
1640,4/10/2024  1:22 PM,"4749 E 100 North, Rigby, ID 83442",43.6421505,-111.7605469,2.9,32.16,343958.01,137.39,21.95,Breadcrumb
1640,4/10/2024  1:23 PM,"4749 E 100 North, Rigby, ID 83442",43.6421505,-111.7605469,0,32.16,343958.02,137.4,21.97,Breadcrumb
1640,4/10/2024  1:24 PM,"4749 E 100 North, Rigby, ID 83442",43.6421505,-111.7605469,0,32.16,343958.02,137.41,21.99,Breadcrumb
1640,4/10/2024  1:25 PM,"4749 E 100 North, Rigby, ID 83442",43.6421505,-111.7605469,0,32.16,343958.02,137.42,22.0,Breadcrumb
1640,4/10/2024  1:26 PM,"4749 E 100 North, Rigby, ID 83442",43.6421505,-111.7605469,0,32.16,343958.02,137.43,22.01,Breadcrumb
1640,4/10/2024  1:27 PM,"4749 E 100 North, Rigby, ID 83442",43.6421505,-111.7605469,0,32.16,343958.02,137.44,22.03,Breadcrumb
1640,4/10/2024  1:28 PM,"4749 E 100 North, Rigby, ID 83442",43.6421505,-111.7605469,0,32.16,343958.02,137.45,22.05,Breadcrumb
1640,4/10/2024  1:29 PM,"4749 E 100 North, Rigby, ID 83442",43.6421505,-111.7605469,0,32.16,343958.02,137.46,22.07,Breadcrumb
1640,4/10/2024  1:30 PM,"4749 E 100 North, Rigby, ID 83442",43.6421505,-111.7605469,0,32.16,343958.02,137.47,22.08,Breadcrumb
1640,4/10/2024  1:31 PM,"4749 E 100 North, Rigby, ID 83442",43.6421505,-111.7605469,0,32.16,343958.02,137.48,22.1,Breadcrumb
1640,4/10/2024  1:32 PM,"4749 E 100 North, Rigby, ID 83442",43.6421505,-111.7605469,0,32.16,343958.02,137.49,22.12,Breadcrumb
1640,4/10/2024  1:33 PM,"4749 E 100 North, Rigby, ID 83442",43.6421505,-111.7605469,0,32.16,343958.02,137.51,22.13,Breadcrumb
1640,4/10/2024  1:34 PM,"4749 E 100 North, Rigby, ID 83442",43.6421505,-111.7605469,0,32.16,343958.02,137.52,22.15,Breadcrumb
1640,4/10/2024  1:35 PM,"4749 E 100 North, Rigby, ID 83442",43.6421505,-111.7605469,0,32.16,343958.02,137.53,22.17,Breadcrumb
1640,4/10/2024  1:36 PM,"4749 E 100 North, Rigby, ID 83442",43.6421505,-111.7605469,0,32.16,343958.02,137.54,22.19,Breadcrumb
1640,4/10/2024  1:37 PM,"4749 E 100 North, Rigby, ID 83442",43.6421505,-111.7605469,0,32.16,343958.02,137.55,22.2,Breadcrumb
1640,4/10/2024  1:38 PM,"4749 E 100 North, Rigby, ID 83442",43.6421505,-111.7605469,0,32.16,343958.02,137.56,22.22,Breadcrumb
1640,4/10/2024  1:39 PM,"4749 E 100 North, Rigby, ID 83442",43.6421505,-111.7605469,0,32.16,343958.02,137.57,22.24,Breadcrumb
1640,4/10/2024  1:40 PM,"4749 E 100 North, Rigby, ID 83442",43.6421505,-111.7605469,0,32.16,343958.02,137.58,22.25,Breadcrumb
1640,4/10/2024  1:41 PM,"4749 E 100 North, Rigby, ID 83442",43.6421505,-111.7605469,0,32.16,343958.02,137.59,22.27,Breadcrumb
1640,4/10/2024  1:42 PM,"4749 E 100 North, Rigby, ID 83442",43.6421505,-111.7605469,0,32.16,343958.02,137.6,22.29,Breadcrumb
1640,4/10/2024  1:43 PM,"4749 E 100 North, Rigby, ID 83442",43.6421505,-111.7605469,0,32.16,343958.02,137.61,22.3,Breadcrumb
1640,4/10/2024  1:44 PM,"4749 E 100 North, Rigby, ID 83442",43.6421505,-111.7605469,0,32.16,343958.02,137.62,22.32,Breadcrumb
1640,4/10/2024  1:45 PM,"4749 E 100 North, Rigby, ID 83442",43.6421505,-111.7605469,0,32.16,343958.02,137.63,22.33,Breadcrumb
1640,4/10/2024  1:46 PM,"4749 E 100 North, Rigby, ID 83442",43.6421505,-111.7605469,0,32.16,343958.02,137.64,22.35,Breadcrumb
1640,4/10/2024  1:47 PM,"4749 E 100 North, Rigby, ID 83442",43.6421505,-111.7605469,0,32.16,343958.02,137.65,22.37,Breadcrumb
1640,4/10/2024  1:48 PM,"4749 E 100 North, Rigby, ID 83442",43.6421505,-111.7605469,0,32.16,343958.02,137.67,22.38,Breadcrumb
1640,4/10/2024  1:49 PM,"4749 E 100 North, Rigby, ID 83442",43.6421505,-111.7605469,0,32.16,343958.02,137.68,22.4,Breadcrumb
1640,4/10/2024  1:50 PM,"4749 E 100 North, Rigby, ID 83442",43.6421505,-111.7605469,0,32.16,343958.02,137.69,22.42,Breadcrumb
1640,4/10/2024  1:51 PM,"4749 E 100 North, Rigby, ID 83442",43.6421505,-111.7605469,0,32.16,343958.02,137.7,22.44,Breadcrumb
1640,4/10/2024  1:52 PM,"4749 E 100 North, Rigby, ID 83442",43.6421505,-111.7605469,0,32.16,343958.02,137.71,22.45,Breadcrumb
1640,4/10/2024  1:53 PM,"4749 E 100 North, Rigby, ID 83442",43.6421505,-111.7605469,0,32.16,343958.02,137.72,22.47,Breadcrumb
1640,4/10/2024  1:54 PM,"4749 E 100 North, Rigby, ID 83442",43.6421505,-111.7605469,0,32.16,343958.02,137.73,22.49,Breadcrumb
1640,4/10/2024  1:55 PM,"4749 E 100 North, Rigby, ID 83442",43.6421505,-111.7605469,0,32.16,343958.02,137.74,22.5,Breadcrumb
1640,4/10/2024  1:56 PM,"4749 E 100 North, Rigby, ID 83442",43.6421505,-111.7605469,5.1,32.16,343958.03,137.75,22.52,Breadcrumb
1640,4/10/2024  1:56 PM,"4749 E 100 North, Rigby, ID 83442",43.6421505,-111.7605469,5.2,32.16,343958.03,137.75,22.52,Vehicle moving
1640,4/10/2024  1:56 PM,"E 100 North, Rigby, ID",43.6425273,-111.7603861,5.4,20.35,343958.03,137.76,22.52,Breadcrumb
1640,4/10/2024  1:56 PM,"E 100 North, Rigby, ID",43.6426966,-111.76022,2.8,30.25,343958.05,137.76,22.52,Breadcrumb
1640,4/10/2024  1:56 PM,"E 100 North, Rigby, ID",43.6426966,-111.76022,0,30.25,343958.06,137.9,22.53,Vehicle stopped
1640,4/10/2024  1:56 PM,"E 100 North, Rigby, ID",43.6426966,-111.76022,5.2,30.25,343958.06,137.9,22.53,Vehicle moving
1640,4/10/2024  1:56 PM,"E 100 North, Rigby, ID",43.6426966,-111.76022,6.5,30.25,343958.07,137.9,22.53,Breadcrumb
1640,4/10/2024  1:57 PM,"4723 E 100 North, Rigby, ID 83442",43.6435831,-111.7597475,9.6,42.41,343958.11,137.91,22.54,Breadcrumb
1640,4/10/2024  1:57 PM,"4723 E 100 North, Rigby, ID 83442",43.6436744,-111.759596,10.3,53.43,343958.12,137.92,22.54,Breadcrumb
1640,4/10/2024  1:57 PM,"E 100 North, Rigby, ID",43.6438415,-111.759292,15.6,49.72,343958.14,137.92,22.54,Breadcrumb
1640,4/10/2024  1:57 PM,"E 100 North, Rigby, ID",43.6441321,-111.7589311,17.5,39.4,343958.15,137.93,22.54,Breadcrumb
1640,4/10/2024  1:57 PM,"E 100 North, Rigby, ID",43.6447641,-111.7581211,14.9,50.13,343958.22,137.93,22.54,Breadcrumb
1640,4/10/2024  1:57 PM,"E 150 North, Rigby, ID",43.6448323,-111.7579366,13.8,65.75,343958.23,137.93,22.54,Breadcrumb
1640,4/10/2024  1:57 PM,"E 150 North, Rigby, ID",43.64494,-111.7574541,12.1,82.54,343958.25,137.93,22.54,Breadcrumb
1640,4/10/2024  1:57 PM,"4723 E 100 North, Rigby, ID 83442",43.6448875,-111.7571525,7.1,109.6,343958.27,137.93,22.55,Breadcrumb
1640,4/10/2024  1:58 PM,"4723 E 100 North, Rigby, ID 83442",43.6450843,-111.7568648,0,26.22,343958.29,137.93,22.55,Breadcrumb
1640,4/10/2024  1:58 PM,"4723 E 100 North, Rigby, ID 83442",43.6450843,-111.7568648,0,26.22,343958.29,137.93,22.55,Vehicle stopped
1640,4/10/2024  1:58 PM,"4723 E 100 North, Rigby, ID 83442",43.6450843,-111.7568648,3.6,26.22,343958.3,137.94,22.55,Breadcrumb
1640,4/10/2024  1:58 PM,"4723 E 100 North, Rigby, ID 83442",43.6450843,-111.7568648,1.2,26.22,343958.3,137.94,22.55,Breadcrumb
1640,4/10/2024  1:59 PM,"4723 E 100 North, Rigby, ID 83442",43.6450843,-111.7568648,0,26.22,343958.3,137.95,22.57,Breadcrumb
1640,4/10/2024  2:00 PM,"4723 E 100 North, Rigby, ID 83442",43.6450843,-111.7568648,0,26.22,343958.31,137.96,22.59,Breadcrumb
1640,4/10/2024  2:01 PM,"4723 E 100 North, Rigby, ID 83442",43.6450843,-111.7568648,0,26.22,343958.31,137.98,22.61,Breadcrumb
1640,4/10/2024  2:02 PM,"4723 E 100 North, Rigby, ID 83442",43.6450843,-111.7568648,0,26.22,343958.31,137.99,22.62,Breadcrumb
1640,4/10/2024  2:03 PM,"4723 E 100 North, Rigby, ID 83442",43.6450843,-111.7568648,0,26.22,343958.31,138.0,22.64,Breadcrumb
1640,4/10/2024  2:04 PM,"4723 E 100 North, Rigby, ID 83442",43.6450843,-111.7568648,0,26.22,343958.31,138.01,22.66,Breadcrumb
1640,4/10/2024  2:05 PM,"4723 E 100 North, Rigby, ID 83442",43.6450843,-111.7568648,0,26.22,343958.31,138.02,22.67,Breadcrumb
1640,4/10/2024  2:06 PM,"4723 E 100 North, Rigby, ID 83442",43.6450843,-111.7568648,0,26.22,343958.31,138.03,22.69,Breadcrumb
1640,4/10/2024  2:07 PM,"4723 E 100 North, Rigby, ID 83442",43.6450843,-111.7568648,0,26.22,343958.31,138.04,22.71,Breadcrumb
1640,4/10/2024  2:08 PM,"4723 E 100 North, Rigby, ID 83442",43.6450843,-111.7568648,0,26.22,343958.31,138.05,22.72,Breadcrumb
1640,4/10/2024  2:09 PM,"4723 E 100 North, Rigby, ID 83442",43.6450843,-111.7568648,0,26.22,343958.31,138.06,22.73,Breadcrumb
1640,4/10/2024  2:10 PM,"4723 E 100 North, Rigby, ID 83442",43.6450843,-111.7568648,0,26.22,343958.31,138.07,22.75,Breadcrumb
1640,4/10/2024  2:11 PM,"4723 E 100 North, Rigby, ID 83442",43.6450843,-111.7568648,0,26.22,343958.31,138.08,22.77,Breadcrumb
1640,4/10/2024  2:12 PM,"4723 E 100 North, Rigby, ID 83442",43.6450843,-111.7568648,0,26.22,343958.31,138.1,22.79,Breadcrumb
1640,4/10/2024  2:13 PM,"4723 E 100 North, Rigby, ID 83442",43.6450843,-111.7568648,0,26.22,343958.31,138.11,22.8,Breadcrumb
1640,4/10/2024  2:14 PM,"4723 E 100 North, Rigby, ID 83442",43.6450843,-111.7568648,0,26.22,343958.31,138.12,22.82,Breadcrumb
1640,4/10/2024  2:15 PM,"4723 E 100 North, Rigby, ID 83442",43.6450843,-111.7568648,0,26.22,343958.31,138.13,22.84,Breadcrumb
1640,4/10/2024  2:16 PM,"4723 E 100 North, Rigby, ID 83442",43.6450843,-111.7568648,0,26.22,343958.31,138.14,22.86,Breadcrumb
1640,4/10/2024  2:17 PM,"4723 E 100 North, Rigby, ID 83442",43.6450843,-111.7568648,0,26.22,343958.31,138.15,22.87,Breadcrumb
1640,4/10/2024  2:18 PM,"4723 E 100 North, Rigby, ID 83442",43.6450843,-111.7568648,0,26.22,343958.31,138.16,22.89,Breadcrumb
1640,4/10/2024  2:19 PM,"4723 E 100 North, Rigby, ID 83442",43.6450843,-111.7568648,0,26.22,343958.31,138.17,22.91,Breadcrumb
1640,4/10/2024  2:20 PM,"4723 E 100 North, Rigby, ID 83442",43.6450843,-111.7568648,0,26.22,343958.31,138.18,22.92,Breadcrumb
1640,4/10/2024  2:21 PM,"4723 E 100 North, Rigby, ID 83442",43.6450843,-111.7568648,0,26.22,343958.31,138.19,22.94,Breadcrumb
1640,4/10/2024  2:22 PM,"4723 E 100 North, Rigby, ID 83442",43.6450843,-111.7568648,0,26.22,343958.31,138.2,22.95,Breadcrumb
1640,4/10/2024  2:23 PM,"4723 E 100 North, Rigby, ID 83442",43.6450843,-111.7568648,0,26.22,343958.31,138.21,22.97,Breadcrumb
1640,4/10/2024  2:24 PM,"4723 E 100 North, Rigby, ID 83442",43.6450843,-111.7568648,0,26.22,343958.31,138.22,22.99,Breadcrumb
1640,4/10/2024  2:25 PM,"4723 E 100 North, Rigby, ID 83442",43.6450843,-111.7568648,0,26.22,343958.31,138.23,23.01,Breadcrumb
1640,4/10/2024  2:26 PM,"4723 E 100 North, Rigby, ID 83442",43.6450843,-111.7568648,0,26.22,343958.31,138.24,23.02,Breadcrumb
1640,4/10/2024  2:27 PM,"4723 E 100 North, Rigby, ID 83442",43.6450843,-111.7568648,0,26.22,343958.31,138.25,23.04,Breadcrumb
1640,4/10/2024  2:28 PM,"4723 E 100 North, Rigby, ID 83442",43.6450843,-111.7568648,0,26.22,343958.31,138.27,23.06,Breadcrumb
1640,4/10/2024  2:29 PM,"4723 E 100 North, Rigby, ID 83442",43.6450843,-111.7568648,0,26.22,343958.31,138.28,23.07,Breadcrumb
1640,4/10/2024  2:30 PM,"4723 E 100 North, Rigby, ID 83442",43.6450843,-111.7568648,0,26.22,343958.31,138.29,23.09,Breadcrumb
1640,4/10/2024  2:31 PM,"4723 E 100 North, Rigby, ID 83442",43.6450843,-111.7568648,0,26.22,343958.31,138.3,23.11,Breadcrumb
1640,4/10/2024  2:32 PM,"4723 E 100 North, Rigby, ID 83442",43.6450843,-111.7568648,0,26.22,343958.31,138.31,23.12,Breadcrumb
1640,4/10/2024  2:33 PM,"4723 E 100 North, Rigby, ID 83442",43.6450843,-111.7568648,0,26.22,343958.31,138.32,23.14,Breadcrumb
1640,4/10/2024  2:34 PM,"4723 E 100 North, Rigby, ID 83442",43.6450843,-111.7568648,0,26.22,343958.31,138.33,23.16,Breadcrumb
1640,4/10/2024  2:35 PM,"4723 E 100 North, Rigby, ID 83442",43.6450843,-111.7568648,0,26.22,343958.31,138.34,23.17,Breadcrumb
1640,4/10/2024  2:36 PM,"4723 E 100 North, Rigby, ID 83442",43.6450843,-111.7568648,0,26.22,343958.31,138.35,23.18,Breadcrumb
1640,4/10/2024  2:37 PM,"4723 E 100 North, Rigby, ID 83442",43.6450843,-111.7568648,0,26.22,343958.31,138.36,23.2,Breadcrumb
1640,4/10/2024  2:38 PM,"4723 E 100 North, Rigby, ID 83442",43.6450843,-111.7568648,0,26.22,343958.31,138.37,23.22,Breadcrumb
1640,4/10/2024  2:39 PM,"4723 E 100 North, Rigby, ID 83442",43.6450843,-111.7568648,0,26.22,343958.31,138.38,23.24,Breadcrumb
1640,4/10/2024  2:40 PM,"4723 E 100 North, Rigby, ID 83442",43.6450843,-111.7568648,0,26.22,343958.31,138.39,23.26,Breadcrumb
1640,4/10/2024  2:41 PM,"4723 E 100 North, Rigby, ID 83442",43.6450843,-111.7568648,0,26.22,343958.31,138.4,23.27,Breadcrumb
1640,4/10/2024  2:42 PM,"4723 E 100 North, Rigby, ID 83442",43.6450843,-111.7568648,0,26.22,343958.31,138.41,23.29,Breadcrumb
1640,4/10/2024  2:43 PM,"4723 E 100 North, Rigby, ID 83442",43.6450843,-111.7568648,0,26.22,343958.31,138.43,23.31,Breadcrumb
1640,4/10/2024  2:44 PM,"4723 E 100 North, Rigby, ID 83442",43.6450843,-111.7568648,0,26.22,343958.31,138.44,23.32,Breadcrumb
1640,4/10/2024  2:45 PM,"4723 E 100 North, Rigby, ID 83442",43.6450843,-111.7568648,0,26.22,343958.31,138.45,23.34,Breadcrumb
1640,4/10/2024  2:46 PM,"4723 E 100 North, Rigby, ID 83442",43.6450843,-111.7568648,0,26.22,343958.31,138.46,23.36,Breadcrumb
1640,4/10/2024  2:47 PM,"4723 E 100 North, Rigby, ID 83442",43.6450843,-111.7568648,0,26.22,343958.31,138.47,23.37,Breadcrumb
1640,4/10/2024  2:48 PM,"4723 E 100 North, Rigby, ID 83442",43.6450843,-111.7568648,0,26.22,343958.31,138.48,23.39,Breadcrumb
1640,4/10/2024  2:49 PM,"4723 E 100 North, Rigby, ID 83442",43.6450843,-111.7568648,0,26.22,343958.31,138.49,23.4,Breadcrumb
1640,4/10/2024  2:50 PM,"4723 E 100 North, Rigby, ID 83442",43.6450843,-111.7568648,0,26.22,343958.31,138.5,23.42,Breadcrumb
1640,4/10/2024  2:51 PM,"4723 E 100 North, Rigby, ID 83442",43.6450843,-111.7568648,0,26.22,343958.31,138.51,23.44,Breadcrumb
1640,4/10/2024  2:52 PM,"4723 E 100 North, Rigby, ID 83442",43.6450843,-111.7568648,0,26.22,343958.31,138.52,23.46,Breadcrumb
1640,4/10/2024  2:53 PM,"4723 E 100 North, Rigby, ID 83442",43.6450843,-111.7568648,0,26.22,343958.31,138.53,23.47,Breadcrumb
1640,4/10/2024  2:54 PM,"4723 E 100 North, Rigby, ID 83442",43.6450843,-111.7568648,0,26.22,343958.31,138.54,23.49,Breadcrumb
1640,4/10/2024  2:55 PM,"4723 E 100 North, Rigby, ID 83442",43.6450843,-111.7568648,0,26.22,343958.31,138.55,23.51,Breadcrumb
1640,4/10/2024  2:56 PM,"4723 E 100 North, Rigby, ID 83442",43.6450843,-111.7568648,0,26.22,343958.31,138.56,23.52,Breadcrumb
1640,4/10/2024  2:57 PM,"4723 E 100 North, Rigby, ID 83442",43.6450843,-111.7568648,0,26.22,343958.31,138.57,23.54,Breadcrumb
1640,4/10/2024  2:58 PM,"4723 E 100 North, Rigby, ID 83442",43.6450843,-111.7568648,0,26.22,343958.31,138.59,23.56,Breadcrumb
1640,4/10/2024  2:59 PM,"4723 E 100 North, Rigby, ID 83442",43.6450843,-111.7568648,0,26.22,343958.31,138.6,23.57,Breadcrumb
1640,4/10/2024  3:00 PM,"4723 E 100 North, Rigby, ID 83442",43.6450843,-111.7568648,0,26.22,343958.31,138.61,23.59,Breadcrumb
1640,4/10/2024  3:01 PM,"4723 E 100 North, Rigby, ID 83442",43.6450843,-111.7568648,0,26.22,343958.31,138.62,23.61,Breadcrumb
1640,4/10/2024  3:02 PM,"4723 E 100 North, Rigby, ID 83442",43.6450843,-111.7568648,0,26.22,343958.31,138.63,23.62,Breadcrumb
1640,4/10/2024  3:03 PM,"4723 E 100 North, Rigby, ID 83442",43.6450843,-111.7568648,0,26.22,343958.31,138.64,23.64,Breadcrumb
1640,4/10/2024  3:04 PM,"4723 E 100 North, Rigby, ID 83442",43.6450843,-111.7568648,0,26.22,343958.31,138.65,23.66,Breadcrumb
1640,4/10/2024  3:05 PM,"4723 E 100 North, Rigby, ID 83442",43.6450843,-111.7568648,0,26.22,343958.31,138.66,23.68,Breadcrumb
1640,4/10/2024  3:06 PM,"4723 E 100 North, Rigby, ID 83442",43.6450843,-111.7568648,0,26.22,343958.31,138.67,23.69,Breadcrumb
1640,4/10/2024  3:07 PM,"4723 E 100 North, Rigby, ID 83442",43.6450843,-111.7568648,0,26.22,343958.31,138.68,23.71,Breadcrumb
1640,4/10/2024  3:08 PM,"4723 E 100 North, Rigby, ID 83442",43.6450843,-111.7568648,0,26.22,343958.31,138.69,23.72,Breadcrumb
1640,4/10/2024  3:09 PM,"4723 E 100 North, Rigby, ID 83442",43.6450843,-111.7568648,0,26.22,343958.31,138.7,23.74,Breadcrumb
1640,4/10/2024  3:10 PM,"4723 E 100 North, Rigby, ID 83442",43.6450843,-111.7568648,0,26.22,343958.31,138.71,23.75,Breadcrumb
1640,4/10/2024  3:11 PM,"4723 E 100 North, Rigby, ID 83442",43.6450843,-111.7568648,0,26.22,343958.31,138.72,23.77,Breadcrumb
1640,4/10/2024  3:12 PM,"4723 E 100 North, Rigby, ID 83442",43.6450843,-111.7568648,0,26.22,343958.31,138.73,23.79,Breadcrumb
1640,4/10/2024  3:13 PM,"4723 E 100 North, Rigby, ID 83442",43.6450843,-111.7568648,0,26.22,343958.31,138.75,23.81,Breadcrumb
1640,4/10/2024  3:14 PM,"4723 E 100 North, Rigby, ID 83442",43.6450843,-111.7568648,0,26.22,343958.31,138.76,23.82,Breadcrumb
1640,4/10/2024  3:15 PM,"4723 E 100 North, Rigby, ID 83442",43.6450843,-111.7568648,0,26.22,343958.31,138.77,23.84,Breadcrumb
1640,4/10/2024  3:16 PM,"4723 E 100 North, Rigby, ID 83442",43.6450843,-111.7568648,0,26.22,343958.31,138.78,23.86,Breadcrumb
1640,4/10/2024  3:17 PM,"4723 E 100 North, Rigby, ID 83442",43.6450843,-111.7568648,0,26.22,343958.31,138.79,23.88,Breadcrumb
1640,4/10/2024  3:18 PM,"4723 E 100 North, Rigby, ID 83442",43.6450843,-111.7568648,0,26.22,343958.31,138.8,23.89,Breadcrumb
1640,4/10/2024  3:19 PM,"4723 E 100 North, Rigby, ID 83442",43.6450843,-111.7568648,0,26.22,343958.31,138.81,23.91,Breadcrumb
1640,4/10/2024  3:20 PM,"4723 E 100 North, Rigby, ID 83442",43.6450843,-111.7568648,0,26.22,343958.31,138.82,23.92,Breadcrumb
1640,4/10/2024  3:21 PM,"4723 E 100 North, Rigby, ID 83442",43.6450843,-111.7568648,0,26.22,343958.31,138.83,23.94,Breadcrumb
1640,4/10/2024  3:22 PM,"4723 E 100 North, Rigby, ID 83442",43.6450843,-111.7568648,0,26.22,343958.31,138.84,23.96,Breadcrumb
1640,4/10/2024  3:23 PM,"4723 E 100 North, Rigby, ID 83442",43.6450843,-111.7568648,0,26.22,343958.31,138.85,23.97,Breadcrumb
1640,4/10/2024  3:24 PM,"4723 E 100 North, Rigby, ID 83442",43.6450843,-111.7568648,0,26.22,343958.31,138.86,23.99,Breadcrumb
1640,4/10/2024  3:25 PM,"4723 E 100 North, Rigby, ID 83442",43.6450843,-111.7568648,0,26.22,343958.31,138.87,24.01,Breadcrumb
1640,4/10/2024  3:26 PM,"4723 E 100 North, Rigby, ID 83442",43.6450843,-111.7568648,0,26.22,343958.31,138.88,24.02,Breadcrumb
1640,4/10/2024  3:27 PM,"4723 E 100 North, Rigby, ID 83442",43.6450843,-111.7568648,0,26.22,343958.31,138.89,24.04,Breadcrumb
